안심식당번호,시도명,시군구명,사업장명,정제도로명주소,정제지번주소,상세주소,업종명,업종상세명,전화번호,선정여부구분,취소일자,비고사항,수정일,정제우편번호,정제WGS84위도,정제WGS84경도
2567,경기도,시흥시,일미곱창,경기도 시흥시 서울대학로264번길 26-29,경기도 시흥시 정왕동 2535-2번지,다인 로얄팰리스 배곧5차 112호,일반음식점,한식,,Y,,,,15011,37.3668168759,126.7270592906
2568,경기도,시흥시,치킨앤펍,경기도 시흥시 연성로 83,경기도 시흥시 하상동 376-2번지,"105호, 106호",일반음식점,서양식,,Y,,,,14977,37.3910252793,126.8128362826
2569,경기도,시흥시,남가네 설악추어탕,경기도 시흥시 황고개로206번길 25,경기도 시흥시 거모동 1408-1번지,,일반음식점,한식,,Y,,,,15067,37.3493827765,126.7840862050
2571,경기도,시흥시,채선당배곧신도시,경기도 시흥시 배곧3로 96,경기도 시흥시 정왕동 2514번지,204호,일반음식점,한식,,Y,,,,15010,37.3697764139,126.7302927867
2573,경기도,시흥시,옛날국밥,경기도 시흥시 봉우재로 24,경기도 시흥시 정왕동 1579번지,101호,일반음식점,한식,,Y,,,,15057,37.3452404098,126.7441477195
2575,경기도,시흥시,시흥감자탕(목감동),경기도 시흥시 동서로 1056-1,경기도 시흥시 조남동 169-1번지,,일반음식점,한식,,Y,,,,14984,37.3832656237,126.8596036273
2576,경기도,시흥시,모도리삼겹살,경기도 시흥시 평안상가2길 18,경기도 시흥시 정왕동 1624-5번지,1층,일반음식점,한식,,Y,,,,15062,37.3375405477,126.7480517966
2578,경기도,시흥시,지게골동태찜탕,경기도 시흥시 신천4길 1,경기도 시흥시 신천동 839-8번지,,일반음식점,한식,,Y,,,,14948,37.4381297840,126.7823825288
2580,경기도,시흥시,바우네나주곰탕,경기도 시흥시 서촌상가4길 22,경기도 시흥시 정왕동 1730-5번지,화신IVY city 101호~104호,일반음식점,한식,,Y,,,,15036,37.3460592283,126.7313365565
2582,경기도,시흥시,마린보이동태해물찜 코다리1번가 오이도점,경기도 시흥시 오이도중앙로 31,경기도 시흥시 정왕동 1995-3번지,,일반음식점,한식,,Y,,,,15015,37.3452885112,126.6901248092
2584,경기도,시흥시,소문난 양꼬치,경기도 시흥시 옥구상가3길 7-5,경기도 시흥시 정왕동 1860-5번지,향창(빌)102호,일반음식점,한식,,Y,,,,15040,37.3528082094,126.7240866123
2586,경기도,시흥시,왕대통수라찜,경기도 시흥시 호현로 277,경기도 시흥시 대야동 38-8번지,1층,일반음식점,한식,,Y,,,,14900,37.4631865433,126.7911892780
2587,경기도,시흥시,힘찬한우 정왕점,경기도 시흥시 평안상가3길 26-1,경기도 시흥시 정왕동 1780-3번지,,일반음식점,한식,,Y,,,,15062,37.3359765643,126.7487447030
2589,경기도,시흥시,미성식당,경기도 시흥시 비둘기공원5길 12,경기도 시흥시 대야동 531-2번지,신주씨티프라자 206호,일반음식점,한식,,Y,,,,14912,37.4432524568,126.7903373383
2591,경기도,시흥시,달인왕돈까스,경기도 시흥시 목감둘레로 253-7,경기도 시흥시 조남동 709-1번지,이지움더테라스 2차 117호,일반음식점,한식,,Y,,,,14986,37.3802897416,126.8610182548
2593,경기도,시흥시,흙과사람들,,경기도 시흥시 대야동 562-5번지 대야하이빌,201-203호,일반음식점,한식,,Y,,,,14908,37.4439484989,126.7921734489
2595,경기도,시흥시,파도회집,경기도 시흥시 오이도로 161-1,경기도 시흥시 정왕동 2003-26번지,1-3층,일반음식점,일식,,Y,,,,15015,37.3463848073,126.6883179084
2597,경기도,시흥시,설악추어탕,경기도 시흥시 박달로 153,경기도 시흥시 목감동 27-5번지,1층,일반음식점,한식,,Y,,,,14934,37.4012609459,126.8721160733
2598,경기도,시흥시,풍천파장어&amp;숯불철판닭갈비장어,경기도 시흥시 신현로14번길 2,경기도 시흥시 포동 2번지,,일반음식점,한식,,Y,,,,14957,37.4080823924,126.7875053908
2600,경기도,시흥시,오이도옥기도횟집,경기도 시흥시 오이도로 137,경기도 시흥시 정왕동 1973-24번지,"1층, 2층",일반음식점,중식,,Y,,,,15015,37.3482191684,126.6889868733
2602,경기도,시흥시,인연한정식,경기도 시흥시 동서로811번길 49,경기도 시흥시 물왕동 136번지,,일반음식점,한식,,Y,,,,14983,37.3876007098,126.8398432701
2604,경기도,시흥시,노랑황태,,경기도 시흥시 장현동 548-3번지 이즈라이프,106호,일반음식점,한식,,Y,,,,14998,37.3820403906,126.8023569656
2844,경기도,수원시,스시아지,경기도 수원시 영통구 광교중앙로 124,경기도 수원시 영통구 하동 871-1번지,광교 갤러리아백화점 B1층,일반음식점,일식,,Y,,,,16514,37.2853339989,127.0572677088
2845,경기도,수원시,제주항,경기도 수원시 장안구 율전로108번길 16,경기도 수원시 장안구 율전동 294번지,가동 1층,일반음식점,일식,031-291-9009,Y,,,,16360,37.2986503100,126.9701852937
2846,경기도,수원시,코코로벤또,경기도 수원시 권선구 세화로 134,경기도 수원시 권선구 서둔동 381번지,롯데몰 수원점 3층,일반음식점,일식,031-8066-1887,Y,,,,16621,37.2641013965,126.9973705173
2847,경기도,수원시,길림성 인계점,경기도 수원시 팔달구 권광로 277,경기도 수원시 팔달구 인계동 369-4번지,,일반음식점,중식,031-211-2009,Y,,,,16487,37.2721262496,127.0354859608
2848,경기도,수원시,카렌,경기도 수원시 권선구 세화로 134,경기도 수원시 권선구 서둔동 381번지,롯데몰 수원점 B1층,일반음식점,중식,,Y,,,,16621,37.2641013965,126.9973705173
2850,경기도,수원시,진지아,경기도 수원시 영통구 광교중앙로 124,경기도 수원시 영통구 하동 871-1번지,광교 갤러리아백화점 9층,일반음식점,중식,,Y,,,,16514,37.2853339989,127.0572677088
2852,경기도,수원시,남경,경기도 수원시 영통구 매탄로108번길 52,경기도 수원시 영통구 매탄동 1266-3번지,로진프라자 101호~104호,일반음식점,중식,031-214-7667,Y,,,,16545,37.2594365987,127.0452849404
2854,경기도,수원시,청,경기도 수원시 영통구 광교중앙로 124,경기도 수원시 영통구 하동 871-1번지,광교 갤러리아백화점 9층,일반음식점,중식,031-5174-7911,Y,,,,16514,37.2853339989,127.0572677088
2856,경기도,수원시,계절밥상 수원 롯데몰점,경기도 수원시 권선구 세화로 134,경기도 수원시 권선구 서둔동 381번지,지하1층,일반음식점,한식,031-8066-1501,Y,,,,16621,37.2641013965,126.9973705173
2857,경기도,수원시,넓은뜰,,경기도 수원시 권선구 세화로 107,,일반음식점,한식,031-296-5292,Y,,,,,,
2859,경기도,수원시,밀본,경기도 수원시 영통구 광교중앙로 124,경기도 수원시 영통구 하동 871-1번지,광교 갤러리아백화점 B1층,일반음식점,한식,,Y,,,,16514,37.2853339989,127.0572677088
2861,경기도,수원시,두면반,경기도 수원시 영통구 도청로 10,경기도 수원시 영통구 이의동 1338번지,롯데아울렛 3층,일반음식점,한식,031-8064-2325,Y,,,,16508,37.2865820892,127.0559743208
2862,경기도,수원시,가마솥김밥,경기도 수원시 영통구 도청로 10,경기도 수원시 영통구 이의동 1338번지,롯데아울렛 3층,일반음식점,한식,031-8064-2316,Y,,,,16508,37.2865820892,127.0559743208
2864,경기도,수원시,홍대개미,경기도 수원시 영통구 광교중앙로 124,경기도 수원시 영통구 하동 871-1번지,광교 갤러리아백화점 9층,일반음식점,한식,,Y,,,,16514,37.2853339989,127.0572677088
2866,경기도,수원시,가보정 1관,경기도 수원시 팔달구 장다리로 282,경기도 수원시 팔달구 인계동 958-1번지,,일반음식점,한식,1600-3883,Y,,,,16481,37.2742267822,127.0287166267
2868,경기도,수원시,가보정 3관,경기도 수원시 팔달구 장다리로 283,경기도 수원시 팔달구 인계동 955-2번지,,일반음식점,한식,1600-3883,Y,,,,16482,37.2748392202,127.0285887332
2870,경기도,수원시,도봉산갈비,경기도 수원시 영통구 매탄로100번길 7-6,경기도 수원시 영통구 매탄동 1263-1번지,,일반음식점,한식,031-217-6066,Y,,,,16545,37.2597555846,127.0438507982
2872,경기도,수원시,백년옥,경기도 수원시 영통구 광교중앙로 124,경기도 수원시 영통구 하동 871-1번지,광교 갤러리아백화점 9층,일반음식점,한식,,Y,,,,16514,37.2853339989,127.0572677088
2874,경기도,수원시,빌라드스파이시,경기도 수원시 영통구 광교중앙로 124,경기도 수원시 영통구 하동 871-1번지,광교 갤러리아백화점 9층,일반음식점,한식,031-5174-7905,Y,,,,16514,37.2853339989,127.0572677088
2876,경기도,수원시,연포갈비,경기도 수원시 팔달구 정조로906번길 56-1,경기도 수원시 팔달구 북수동 25-4번지,,일반음식점,한식,031-255-1337,Y,,,,16253,37.2874836476,127.0168899305
2877,경기도,수원시,풍원장 광교점,경기도 수원시 영통구 도청로 10,경기도 수원시 영통구 이의동 1338번지,롯데아울렛 3층,일반음식점,한식,031-8064-2311,Y,,,,16508,37.2865820892,127.0559743208
2879,경기도,수원시,혼밥대장,경기도 수원시 영통구 도청로 10,경기도 수원시 영통구 이의동 1338번지,롯데아울렛 3층,일반음식점,한식,031-8064-2375,Y,,,,16508,37.2865820892,127.0559743208
2880,경기도,수원시,민스키친,경기도 수원시 영통구 광교중앙로 124,경기도 수원시 영통구 하동 871-1번지,광교 갤러리아백화점 9층,일반음식점,한식,,Y,,,,16514,37.2853339989,127.0572677088
2881,경기도,수원시,게방식당 익스트레스,경기도 수원시 영통구 광교호수공원로 80,경기도 수원시 영통구 원천동 593번지 오피스텔,광교 엘리웨이 1층,일반음식점,한식,070-4348-0961,Y,,,,16514,37.2745483188,127.0607598697
2882,경기도,수원시,두레,경기도 수원시 영통구 광교중앙로 124,경기도 수원시 영통구 하동 871-1번지,광교 갤러리아백화점 B1층,일반음식점,한식,,Y,,,,16514,37.2853339989,127.0572677088
2883,경기도,수원시,봉추찜닭,경기도 수원시 권선구 세화로 134,경기도 수원시 권선구 서둔동 381번지,롯데몰 수원점 3층,일반음식점,한식,031-8066-1837,Y,,,,16621,37.2641013965,126.9973705173
2885,경기도,수원시,콩마당,경기도 수원시 장안구 파장천로 92,경기도 수원시 장안구 파장동 328-1번지,1층,일반음식점,한식,031-254-2827,Y,,,,16202,37.3125764618,126.9991018756
2886,경기도,수원시,현선이네,경기도 수원시 영통구 광교중앙로 124,경기도 수원시 영통구 하동 871-1번지,광교 갤러리아백화점 B1층,일반음식점,한식,,Y,,,,16514,37.2853339989,127.0572677088
2888,경기도,시흥시,호오탕훠궈,경기도 시흥시 목감우회로 39,경기도 시흥시 목감동 403-1번지,목감시티프라자 2층 201호,일반음식점,중식,,Y,,,,14985,37.3819082861,126.8602929025
2890,경기도,시흥시,조마루감자탕 대야점,경기도 시흥시 은행로173번길 5,경기도 시흥시 대야동 579-4 번지,1층,일반음식점,한식,,Y,,,,14914,37.4457938415,126.7978086110
2892,경기도,안양시,사조참치 평촌역점,경기도 안양시 동안구 관평로182번길 48,경기도 안양시 동안구 관양동 1604-1번지,신세대타운 108호,일반음식점,일식,031-384-1117,Y,,,,14066,37.3937492668,126.9629415999
2894,경기도,안양시,해조,경기도 안양시 동안구 관평로186번길 23,경기도 안양시 동안구 관양동 1599-3번지,3층,일반음식점,일식,031-385-1407,Y,,,,14066,37.3940395160,126.9613578915
2895,경기도,안양시,경복궁 평촌점㈜덕용푸드시스템,경기도 안양시 동안구 시민대로 260,경기도 안양시 동안구 관양동 1591-11번지,지하 1층 B102호,일반음식점,한식,031-5177-1030,Y,,,,14067,37.3935078700,126.9594185551
2897,경기도,안양시,더담부대찌개,경기도 안양시 동안구 평촌대로 362,경기도 안양시 동안구 비산동 1032-14번지,1층,일반음식점,한식,031-384-1991,Y,,,,13941,37.4030279085,126.9499835015
2899,경기도,양주시,뉴욕버거 양주유통센터점,경기도 양주시 고덕로 280,경기도 양주시 고읍동 산60번지,농협,일반음식점_외,기타 음식점업,031-821-5755,Y,,,,11459,37.8011780308,127.0718133970
2901,경기도,양주시,맥도날드 양주휴게소,경기도 양주시 장흥면 서울외곽순환고속도로 58,경기도 양주시 장흥면 삼하리 250-16번지,,일반음식점_외,기타 음식점업,070-7209-0692,Y,,,,11525,37.6791812596,126.9158007888
2903,경기도,양주시,스낵A,경기도 양주시 장흥면 서울외곽순환고속도로 58,경기도 양주시 장흥면 삼하리 250-16번지,,일반음식점_외,기타 음식점업,031-871-2994,Y,,,,11525,37.6791812596,126.9158007888
2905,경기도,양주시,신우푸디스㈜빵공장,경기도 양주시 고덕로 280,경기도 양주시 고읍동 산60번지,농협,일반음식점_외,기타 음식점업,031-876-9087,Y,,,,11459,37.8011780308,127.0718133970
2906,경기도,양주시,이삭토스트,경기도 양주시 고덕로 280,경기도 양주시 고읍동 산60번지,농협,일반음식점_외,기타 음식점업,,Y,,,,11459,37.8011780308,127.0718133970
2908,경기도,양주시,헬로방방 양주점,경기도 양주시 고덕로 280,경기도 양주시 고읍동 산60번지,농협,일반음식점_외,기타 음식점업,031-846-2084,Y,,,,11459,37.8011780308,127.0718133970
2910,경기도,양주시,까사338,경기도 양주시 삼숭로58번길 57,경기도 양주시 삼숭동 338-1번지,,일반음식점,서양식,0505-0544-1489,Y,,,,11484,37.8013617071,127.1036976755
2912,경기도,양주시,마실,경기도 양주시 부흥로1374번길 12,경기도 양주시 유양동 442-1번지,,일반음식점,한식,031-841-1567,Y,,,,11498,37.7844689515,127.0273577872
2913,경기도,양주시,양주성,경기도 양주시 부흥로 1519,경기도 양주시 남방동 9-26번지,,일반음식점,한식,031-841-3300,Y,,,,11498,37.7845257207,127.0440516654
2915,경기도,양주시,홈실가마솥추어탕,경기도 양주시 부흥로 1401,경기도 양주시 유양동 202번지,,일반음식점,한식,031-840-3282,Y,,,,11498,37.7845835189,127.0312183125
2916,경기도,양주시,지호한방삼계탕,경기도 양주시 화합로1402번길 9-18,경기도 양주시 덕정동 162-11번지,,일반음식점,한식,031-857-3339,Y,,,,11451,37.8407768139,127.0655723497
2917,경기도,양주시,지호한방삼계탕(고읍점),경기도 양주시 고읍로 96,경기도 양주시 광사동 655-1번지,그린프라자 2층,일반음식점,한식,031-845-9999,Y,,,,11492,37.7954169043,127.0813649134
2609,경기도,안성시,대림쌈밥,경기도 안성시 공도읍 산책길 15-4,경기도 안성시 공도읍 마정리 112-33번지,,일반음식점,한식,031-651-3199,Y,,,,17548,37.0150043592,127.2032330740
2610,경기도,안성시,꼬꼬네,경기도 안성시 공도읍 고무다리길 32-6,경기도 안성시 공도읍 승두리 83-3번지,,일반음식점,한식,0507-1491-5556,Y,,,,17562,36.9965000872,127.1699493785
